"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1899" "5" "Waterbury YMCA (CT)" "23" "?" "" 0 0 1899 "Connecticut"
"W" "11-18-1899" "17" "Rhode Island" "0" "Storrs, CT" "" 11 18 1899 "Connecticut"
"W" "00-00-1900" "6" "Hartford HS (CT)" "0" "?" "" 0 0 1900 "Connecticut"
"W" "00-00-1900" "33" "Willimantic YMCA (CT)" "0" "?" "" 0 0 1900 "Connecticut"
"L" "10-20-1900" "0" "Trinity (CT)" "6" "Hartford, CT" "" 10 20 1900 "Connecticut"
"W" "00-00-1900" "11" "Taft School (CT)" "0" "?" "" 0 0 1900 "Connecticut"
"L" "11-03-1900" "6" "Massachusetts" "17" "Amherst, MA" "" 11 3 1900 "Connecticut"
"T" "00-00-1900" "5" "Springfield (MA)" "5" "Storrs, CT" "" 0 0 1900 "Connecticut"
"W" "11-10-1900" "42" "Rhode Island" "0" "Kingston, RI" "" 11 10 1900 "Connecticut"
"L" "00-00-1900" "0" "Waterbury YMCA (CT)" "17" "?" "" 0 0 1900 "Connecticut"
"L" "00-00-1901" "0" "Hartford HS (CT)" "17" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "17" "Willimantic YMCA (CT)" "0" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "17" "Rockville Town (CT)" "0" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "28" "Middletown HS (CT)" "0" "?" "" 0 0 1901 "Connecticut"
"W" "11-03-1901" "27" "Rhode Island" "0" "Storrs, CT" "" 11 3 1901 "Connecticut"
"W" "00-00-1901" "6" "Pomfret School (CT)" "0" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "21" "Wesleyan Academy (MA)" "11" "?" "" 0 0 1901 "Connecticut"
"L" "00-00-1901" "0" "Williston Seminary (MA)" "33" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "10" "Norwich Free Academy (VT)" "6" "?" "" 0 0 1901 "Connecticut"
"W" "00-00-1901" "17" "Willimantic YMCA (CT)" "0" "?" "Duplicate Game?" 0 0 1901 "Connecticut"
"L" "00-00-1902" "0" "Hartford HS (CT)" "6" "?" "" 0 0 1902 "Connecticut"
"W" "00-00-1902" "16" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1902 "Connecticut"
"W" "00-00-1902" "28" "Willimantic YMCA (CT)" "0" "?" "" 0 0 1902 "Connecticut"
"L" "00-00-1902" "0" "Springfield (MA)" "48" "Springfield, MA" "" 0 0 1902 "Connecticut"
"L" "00-00-1902" "5" "Williston Seminary (MA)" "6" "?" "" 0 0 1902 "Connecticut"
"W" "00-00-1902" "12" "Wesleyan Academy (MA)" "6" "?" "" 0 0 1902 "Connecticut"
"W" "00-00-1902" "23" "Westerly HS (RI)" "0" "?" "" 0 0 1902 "Connecticut"
"W" "00-00-1903" "30" "Willimantic YMCA (CT)" "0" "?" "" 0 0 1903 "Connecticut"
"W" "00-00-1903" "6" "Hartford HS (CT)" "0" "?" "" 0 0 1903 "Connecticut"
"W" "00-00-1903" "6" "Pomfret School (CT)" "5" "?" "" 0 0 1903 "Connecticut"
"L" "00-00-1903" "5" "Springfield HS (MA)" "6" "?" "" 0 0 1903 "Connecticut"
"L" "11-14-1903" "6" "Rhode Island" "11" "?" "" 11 14 1903 "Connecticut"
"L" "00-00-1903" "0" "Williston Seminary (MA)" "24" "?" "" 0 0 1903 "Connecticut"
"L" "00-00-1903" "0" "Wesleyan Academy (MA)" "11" "?" "" 0 0 1903 "Connecticut"
"L" "00-00-1903" "0" "Friends School" "33" "?" "" 0 0 1903 "Connecticut"
"L" "00-00-1904" "0" "Springfield (MA)" "23" "Storrs, CT" "" 0 0 1904 "Connecticut"
"W" "00-00-1904" "12" "Hartford HS (CT)" "5" "?" "" 0 0 1904 "Connecticut"
"W" "00-00-1904" "11" "Rockville Town (CT)" "0" "?" "" 0 0 1904 "Connecticut"
"W" "00-00-1904" "11" "Cushing Academy (MA)" "0" "?" "" 0 0 1904 "Connecticut"
"L" "00-00-1904" "6" "Williston Seminary (MA)" "36" "?" "" 0 0 1904 "Connecticut"
"W" "00-00-1904" "17" "Wesleyan Academy (MA)" "0" "?" "" 0 0 1904 "Connecticut"
"L" "00-00-1904" "0" "Springfield HS (MA)" "5" "?" "" 0 0 1904 "Connecticut"
"T" "11-19-1904" "10" "Rhode Island" "10" "?" "" 11 19 1904 "Connecticut"
"W" "00-00-1904" "16" "Norwich Free Academy (VT)" "6" "?" "" 0 0 1904 "Connecticut"
"L" "00-00-1905" "0" "Springfield (MA)" "21" "Springfield, MA" "" 0 0 1905 "Connecticut"
"L" "09-30-1905" "0" "Wesleyan (CT)" "38" "Middletown, CT" "" 9 30 1905 "Connecticut"
"W" "00-00-1905" "17" "New Britain HS (CT)" "0" "?" "" 0 0 1905 "Connecticut"
"W" "00-00-1905" "10" "Springfield HS (MA)" "0" "?" "" 0 0 1905 "Connecticut"
"L" "00-00-1906" "5" "New Britain HS (CT)" "11" "?" "" 0 0 1906 "Connecticut"
"L" "00-00-1906" "0" "Hartford HS (CT)" "15" "?" "" 0 0 1906 "Connecticut"
"L" "10-27-1906" "0" "New Hampshire" "40" "Durham, NH" "" 10 27 1906 "Connecticut"
"W" "00-00-1906" "29" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1906 "Connecticut"
"W" "00-00-1906" "16" "Holyoke HS (MA)" "5" "?" "" 0 0 1906 "Connecticut"
"L" "00-00-1906" "0" "Worcester HS (MA)" "4" "?" "" 0 0 1906 "Connecticut"
"L" "00-00-1907" "0" "Cushing Academy (MA)" "25" "?" "" 0 0 1907 "Connecticut"
"L" "10-19-1907" "0" "Springfield (MA)" "41" "Springfield, MA" "" 10 19 1907 "Connecticut"
"L" "00-00-1907" "0" "Wesleyan (CT)" "17" "?" "" 0 0 1907 "Connecticut"
"L" "00-00-1907" "4" "Williston Seminary (MA)" "33" "?" "" 0 0 1907 "Connecticut"
"W" "00-00-1907" "39" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1907 "Connecticut"
"W" "00-00-1907" "28" "New London AC (CT)" "0" "?" "" 0 0 1907 "Connecticut"
"L" "11-26-1907" "0" "Rhode Island" "42" "Kingston, RI" "" 11 26 1907 "Connecticut"
"W" "00-00-1908" "36" "Vernon Rockville HS (CT)" "0" "?" "" 0 0 1908 "Connecticut"
"L" "10-10-1908" "0" "Springfield (MA)" "21" "Springfield, MA" "" 10 10 1908 "Connecticut"
"L" "00-00-1908" "0" "Worcester Academy (MA)" "16" "?" "" 0 0 1908 "Connecticut"
"W" "00-00-1908" "16" "Cushing Academy (MA)" "0" "?" "" 0 0 1908 "Connecticut"
"W" "00-00-1908" "65" "Wesleyan (CT)" "0" "?" "" 0 0 1908 "Connecticut"
"W" "00-00-1908" "23" "Wesleyan Academy (MA)" "0" "?" "" 0 0 1908 "Connecticut"
"T" "11-07-1908" "0" "Boston College (MA)" "0" "Storrs, CT" "" 11 7 1908 "Connecticut"
"L" "11-20-1908" "10" "Rhode Island" "12" "Storrs, CT" "" 11 20 1908 "Connecticut"
"L" "00-00-1909" "0" "Cushing Academy (MA)" "45" "?" "" 0 0 1909 "Connecticut"
"W" "00-00-1909" "49" "Fort Mitchell" "0" "?" "" 0 0 1909 "Connecticut"
"W" "00-00-1909" "34" "Jewett City (CT)" "0" "?" "" 0 0 1909 "Connecticut"
"W" "00-00-1909" "21" "Bridgewater St. (MA)" "6" "?" "" 0 0 1909 "Connecticut"
"L" "11-06-1909" "0" "Trinity (CT)" "64" "Hartford, CT" "" 11 6 1909 "Connecticut"
"L" "11-13-1909" "0" "Boston College (MA)" "17" "Storrs, CT" "" 11 13 1909 "Connecticut"
"L" "11-20-1909" "0" "Rhode Island" "51" "Kingston, RI" "" 11 20 1909 "Connecticut"
"L" "00-00-1909" "0" "Norwich Free Academy (VT)" "7" "?" "" 0 0 1909 "Connecticut"
"L" "00-00-1910" "0" "Springfield (MA)" "16" "Springfield, MA" "" 0 0 1910 "Connecticut"
"L" "10-01-1910" "0" "Wesleyan (CT)" "30" "Middletown, CT" "" 10 1 1910 "Connecticut"
"L" "00-00-1910" "0" "Williston Seminary (MA)" "16" "?" "" 0 0 1910 "Connecticut"
"W" "00-00-1910" "12" "Vernon Rockville HS (CT)" "0" "?" "" 0 0 1910 "Connecticut"
"L" "10-29-1910" "0" "Rhode Island" "33" "Storrs, CT" "" 10 29 1910 "Connecticut"
"L" "00-00-1910" "0" "Norwich (VT)" "22" "?" "" 0 0 1910 "Connecticut"
"T" "11-19-1910" "0" "Boston College (MA)" "0" "Storrs, CT" "" 11 19 1910 "Connecticut"
"L" "09-30-1911" "0" "Wesleyan (CT)" "56" "Middletown, CT" "" 9 30 1911 "Connecticut"
"L" "10-07-1911" "0" "Tufts (MA)" "49" "Medford, MA" "" 10 7 1911 "Connecticut"
"L" "10-14-1911" "3" "Williston Seminary (MA)" "11" "Storrs, CT" "" 10 14 1911 "Connecticut"
"L" "10-28-1911" "0" "Hotchkiss Academy (CT)" "32" "Lakeville, CT" "" 10 28 1911 "Connecticut"
"L" "11-04-1911" "3" "Monson AC (MA)" "18" "Monson, MA" "" 11 4 1911 "Connecticut"
"W" "00-00-1912" "26" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1912 "Connecticut"
"W" "00-00-1912" "3" "Rockville Town (CT)" "0" "?" "" 0 0 1912 "Connecticut"
"L" "00-00-1912" "0" "Worcester Academy (MA)" "40" "?" "" 0 0 1912 "Connecticut"
"L" "00-00-1912" "0" "Williston Seminary (MA)" "19" "?" "" 0 0 1912 "Connecticut"
"W" "00-00-1912" "12" "Fort Wright" "7" "?" "" 0 0 1912 "Connecticut"
"L" "11-16-1912" "0" "Boston College (MA)" "13" "Storrs, CT" "" 11 16 1912 "Connecticut"
"W" "00-00-1913" "23" "Harford Bulkeley HS (CT)" "0" "?" "" 0 0 1913 "Connecticut"
"L" "00-00-1913" "0" "Dean Academy (MA)" "40" "?" "" 0 0 1913 "Connecticut"
"W" "00-00-1913" "32" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1913 "Connecticut"
"W" "00-00-1913" "7" "Monson AC (MA)" "0" "?" "" 0 0 1913 "Connecticut"
"W" "00-00-1913" "47" "Vernon Rockville HS (CT)" "7" "?" "" 0 0 1913 "Connecticut"
"W" "00-00-1913" "52" "Connecticut Literary Institute" "0" "?" "" 0 0 1913 "Connecticut"
"L" "11-15-1913" "7" "Stevens Tech (NJ)" "28" "Hoboken, NJ" "" 11 15 1913 "Connecticut"
"L" "11-22-1913" "0" "Boston College (MA)" "47" "Storrs, CT" "" 11 22 1913 "Connecticut"
"W" "00-00-1914" "12" "Norwich Free Academy (VT)" "0" "?" "" 0 0 1914 "Connecticut"
"W" "00-00-1914" "19" "Fort Wright" "0" "?" "" 0 0 1914 "Connecticut"
"W" "00-00-1914" "17" "Williston Seminary (MA)" "9" "?" "" 0 0 1914 "Connecticut"
"L" "09-25-1915" "0" "Worcester Tech (MA)" "7" "Worcester, MA" "" 9 25 1915 "Connecticut"
"L" "10-02-1915" "3" "Stevens Tech (NJ)" "14" "Hoboken, NJ" "" 10 2 1915 "Connecticut"
"L" "10-09-1915" "0" "New Hampshire" "18" "Durham, NH" "" 10 9 1915 "Connecticut"
"L" "10-16-1915" "0" "Fordham (NY)" "35" "New York, NY" "" 10 16 1915 "Connecticut"
"L" "10-23-1915" "7" "Rhode Island" "9" "Storrs, CT" "" 10 23 1915 "Connecticut"
"W" "00-00-1915" "18" "Springfield (MA)" "0" "?" "" 0 0 1915 "Connecticut"
"L" "11-06-1915" "6" "Columbia (NY)" "17" "New York, NY" "" 11 6 1915 "Connecticut"
"L" "11-13-1915" "6" "Boston College (MA)" "7" "Storrs, CT" "" 11 13 1915 "Connecticut"
"L" "09-23-1916" "0" "Holy Cross (MA)" "7" "Worcester, MA" "" 9 23 1916 "Connecticut"
"L" "09-30-1916" "0" "Wesleyan (CT)" "7" "Middletown, CT" "" 9 30 1916 "Connecticut"
"L" "10-07-1916" "0" "Massachusetts" "12" "Amherst, MA" "" 10 7 1916 "Connecticut"
"L" "10-21-1916" "10" "Vermont" "20" "Burlington, VT" "" 10 21 1916 "Connecticut"
"L" "10-28-1916" "6" "Rhode Island" "13" "Kingston, RI" "" 10 28 1916 "Connecticut"
"L" "11-04-1916" "0" "New Hampshire" "25" "Storrs, CT" "" 11 4 1916 "Connecticut"
"L" "11-11-1916" "3" "Stevens Tech (NJ)" "19" "Hoboken, NJ" "" 11 11 1916 "Connecticut"
"W" "11-18-1916" "17" "Norwich (VT)" "7" "Storrs, CT" "" 11 18 1916 "Connecticut"
"L" "09-27-1919" "0" "New Hampshire" "13" "Durham, NH" "" 9 27 1919 "Connecticut"
"L" "10-04-1919" "7" "Massachusetts" "15" "Amherst, MA" "" 10 4 1919 "Connecticut"
"L" "10-11-1919" "0" "Trinity (CT)" "6" "Hartford, CT" "" 10 11 1919 "Connecticut"
"L" "10-18-1919" "0" "Stevens Tech (NJ)" "35" "Hoboken, NJ" "" 10 18 1919 "Connecticut"
"L" "10-25-1919" "0" "Holy Cross (MA)" "69" "Worcester, MA" "" 10 25 1919 "Connecticut"
"L" "11-01-1919" "7" "SUNY-Farmingdale (NY)" "33" "Storrs, CT" "" 11 1 1919 "Connecticut"
"W" "11-08-1919" "7" "Boston (MA)" "0" "Storrs, CT" "" 11 8 1919 "Connecticut"
"W" "11-22-1919" "7" "Rhode Island" "3" "Kingston, RI" "" 11 22 1919 "Connecticut"
"L" "09-25-1920" "0" "Trinity (CT)" "14" "Hartford, CT" "" 9 25 1920 "Connecticut"
"L" "10-02-1920" "0" "Massachusetts" "28" "Amherst, MA" "" 10 2 1920 "Connecticut"
"L" "10-09-1920" "6" "Worcester Tech (MA)" "9" "Worcester, MA" "" 10 9 1920 "Connecticut"
"L" "10-16-1920" "0" "Massachusetts-Lowell" "7" "Storrs, CT" "" 10 16 1920 "Connecticut"
"L" "10-23-1920" "0" "New Hampshire" "40" "Storrs, CT" "" 10 23 1920 "Connecticut"
"L" "10-30-1920" "0" "Boston (MA)" "28" "Boston, MA" "" 10 30 1920 "Connecticut"
"W" "11-13-1920" "63" "Saint Stephen's College (NY)" "0" "Storrs, CT" "" 11 13 1920 "Connecticut"
"T" "11-20-1920" "0" "Rhode Island" "0" "Storrs, CT" "" 11 20 1920 "Connecticut"
"L" "10-01-1921" "0" "Massachusetts" "13" "Storrs, CT" "" 10 1 1921 "Connecticut"
"T" "10-08-1921" "0" "Trinity (CT)" "0" "Storrs, CT" "" 10 8 1921 "Connecticut"
"W" "10-15-1921" "21" "Saint Stephen's College (NY)" "0" "Storrs, CT" "" 10 15 1921 "Connecticut"
"T" "10-22-1921" "7" "Massachusetts-Lowell" "7" "Lowell, MA" "" 10 22 1921 "Connecticut"
"W" "10-29-1921" "27" "Worcester Tech (MA)" "14" "Storrs, CT" "" 10 29 1921 "Connecticut"
"W" "11-05-1921" "39" "Saint Lawrence (NY)" "14" "Storrs, CT" "" 11 5 1921 "Connecticut"
"T" "11-12-1921" "0" "Widener (PA)" "0" "Chester, PA" "" 11 12 1921 "Connecticut"
"L" "11-19-1921" "21" "Rhode Island" "27" "Kingston, RI" "" 11 19 1921 "Connecticut"
"L" "09-23-1922" "0" "Maine" "14" "Orono, ME" "" 9 23 1922 "Connecticut"
"L" "09-30-1922" "0" "Tufts (MA)" "13" "Medford, MA" "" 9 30 1922 "Connecticut"
"L" "10-07-1922" "6" "Massachusetts" "13" "Amherst, MA" "" 10 7 1922 "Connecticut"
"L" "10-14-1922" "7" "Springfield (MA)" "24" "Springfield, MA" "" 10 14 1922 "Connecticut"
"W" "10-21-1922" "19" "Trinity (CT)" "7" "Hartford, CT" "" 10 21 1922 "Connecticut"
"W" "00-00-1922" "26" "Worcester Tech (MA)" "3" "?" "" 0 0 1922 "Connecticut"
"L" "11-04-1922" "0" "Providence (RI)" "10" "Storrs, CT" "" 11 4 1922 "Connecticut"
"T" "11-11-1922" "12" "Saint Stephen's College (NY)" "12" "Storrs, CT" "" 11 11 1922 "Connecticut"
"L" "11-18-1922" "7" "Rhode Island" "12" "Storrs, CT" "" 11 18 1922 "Connecticut"
"W" "09-29-1923" "13" "Trinity (CT)" "0" "Hartford, CT" "" 9 29 1923 "Connecticut"
"L" "10-06-1923" "0" "Tufts (MA)" "14" "Medford, MA" "" 10 6 1923 "Connecticut"
"L" "10-13-1923" "0" "Maine" "7" "Storrs, CT" "" 10 13 1923 "Connecticut"
"T" "10-20-1923" "0" "New Hampshire" "0" "Durham, NH" "" 10 20 1923 "Connecticut"
"L" "10-27-1923" "0" "Norwich (VT)" "13" "Northfield, VT" "" 10 27 1923 "Connecticut"
"W" "11-03-1923" "19" "City College of New York" "0" "Storrs, CT" "" 11 3 1923 "Connecticut"
"L" "11-10-1923" "6" "Saint Stephen's College (NY)" "12" "Storrs, CT" "" 11 10 1923 "Connecticut"
"W" "11-17-1923" "7" "Rhode Island" "0" "Kingston, RI" "" 11 17 1923 "Connecticut"
"W" "09-27-1924" "12" "Massachusetts" "10" "Amherst, MA" "" 9 27 1924 "Connecticut"
"T" "10-04-1924" "0" "Tufts (MA)" "0" "Medford, MA" "" 10 4 1924 "Connecticut"
"W" "10-11-1924" "3" "Maine" "0" "Orono, ME" "" 10 11 1924 "Connecticut"
"W" "10-18-1924" "6" "New Hampshire" "3" "Storrs, CT" "" 10 18 1924 "Connecticut"
"W" "10-25-1924" "21" "Norwich (VT)" "0" "Storrs, CT" "" 10 25 1924 "Connecticut"
"T" "11-01-1924" "0" "Springfield (MA)" "0" "Springfield, MA" "" 11 1 1924 "Connecticut"
"W" "11-08-1924" "26" "Trinity (CT)" "0" "Hartford, CT" "" 11 8 1924 "Connecticut"
"W" "11-15-1924" "22" "Rhode Island" "0" "Storrs, CT" "" 11 15 1924 "Connecticut"
"W" "09-26-1925" "7" "Wesleyan (CT)" "3" "Middletown, CT" "" 9 26 1925 "Connecticut"
"L" "10-03-1925" "0" "New York (NY)" "23" "New York, NY" "Ohio Field" 10 3 1925 "Connecticut"
"L" "10-10-1925" "0" "Maine" "7" "Storrs, CT" "" 10 10 1925 "Connecticut"
"L" "10-17-1925" "0" "Massachusetts" "13" "Storrs, CT" "" 10 17 1925 "Connecticut"
"W" "10-24-1925" "3" "Tufts (MA)" "0" "Medford, MA" "" 10 24 1925 "Connecticut"
"W" "10-31-1925" "19" "Manhattan (NY)" "0" "Storrs, CT" "" 10 31 1925 "Connecticut"
"L" "11-07-1925" "3" "New Hampshire" "17" "Manchester, NH" "" 11 7 1925 "Connecticut"
"T" "11-14-1925" "0" "Rhode Island" "0" "Kingston, RI" "" 11 14 1925 "Connecticut"
"L" "11-21-1925" "7" "Rensselaer Tech (NY)" "13" "Troy, NY" "" 11 21 1925 "Connecticut"
"W" "10-02-1926" "13" "Wesleyan (CT)" "0" "Middletown, CT" "" 10 2 1926 "Connecticut"
"W" "10-09-1926" "13" "Massachusetts" "6" "Amherst, MA" "" 10 9 1926 "Connecticut"
"L" "10-16-1926" "0" "Maine" "21" "Orono, ME" "" 10 16 1926 "Connecticut"
"W" "10-23-1926" "34" "Trinity (CT)" "0" "Storrs, CT" "" 10 23 1926 "Connecticut"
"W" "10-30-1926" "3" "New Hampshire" "0" "Manchester, NH" "" 10 30 1926 "Connecticut"
"W" "11-06-1926" "68" "Cooper Union (NY)" "0" "Storrs, CT" "" 11 6 1926 "Connecticut"
"W" "11-13-1926" "33" "Rhode Island" "0" "Storrs, CT" "" 11 13 1926 "Connecticut"
"W" "11-20-1926" "26" "Rensselaer Tech (NY)" "6" "Storrs, CT" "" 11 20 1926 "Connecticut"
"W" "09-24-1927" "38" "Coast Guard (CT)" "0" "Storrs, CT" "" 9 24 1927 "Connecticut"
"W" "10-01-1927" "19" "Wesleyan (CT)" "0" "Middletown, CT" "" 10 1 1927 "Connecticut"
"L" "10-08-1927" "13" "Maine" "14" "Storrs, CT" "" 10 8 1927 "Connecticut"
"L" "10-15-1927" "21" "Springfield (MA)" "31" "Springfield, MA" "" 10 15 1927 "Connecticut"
"W" "10-22-1927" "9" "New Hampshire" "6" "Manchester, NH" "" 10 22 1927 "Connecticut"
"W" "10-29-1927" "28" "Massachusetts-Lowell" "6" "Lowell, MA" "" 10 29 1927 "Connecticut"
"W" "11-05-1927" "25" "Trinity (CT)" "12" "Hartford, CT" "" 11 5 1927 "Connecticut"
"L" "11-12-1927" "0" "Rhode Island" "12" "Kingston, RI" "" 11 12 1927 "Connecticut"
"L" "11-19-1927" "0" "Boston College (MA)" "19" "Storrs, CT" "" 11 19 1927 "Connecticut"
"W" "10-06-1928" "33" "Wesleyan (CT)" "0" "Storrs, CT" "" 10 6 1928 "Connecticut"
"T" "10-13-1928" "0" "Maine" "0" "Orono, ME" "" 10 13 1928 "Connecticut"
"T" "10-20-1928" "0" "Massachusetts-Lowell" "0" "Lowell, MA" "" 10 20 1928 "Connecticut"
"W" "10-27-1928" "6" "Vermont" "0" "Burlington, VT" "" 10 27 1928 "Connecticut"
"W" "11-03-1928" "20" "Coast Guard (CT)" "0" "Storrs, CT" "" 11 3 1928 "Connecticut"
"T" "11-10-1928" "0" "New Hampshire" "0" "Durham, NH" "" 11 10 1928 "Connecticut"
"W" "11-17-1928" "24" "Rhode Island" "0" "Storrs, CT" "" 11 17 1928 "Connecticut"
"L" "11-24-1928" "13" "Boston College (MA)" "51" "Chestnut Hill, MA" "" 11 24 1928 "Connecticut"
"L" "09-28-1929" "0" "Amherst (MA)" "7" "Amherst, MA" "" 9 28 1929 "Connecticut"
"W" "10-05-1929" "13" "Wesleyan (CT)" "0" "Middletown, CT" "" 10 5 1929 "Connecticut"
"W" "10-12-1929" "20" "Maine" "7" "Storrs, CT" "" 10 12 1929 "Connecticut"
"L" "10-19-1929" "0" "Tufts (MA)" "7" "Medford, MA" "" 10 19 1929 "Connecticut"
"W" "10-26-1929" "19" "Coast Guard (CT)" "0" "Storrs, CT" "" 10 26 1929 "Connecticut"
"W" "11-02-1929" "34" "Vermont" "0" "Storrs, CT" "" 11 2 1929 "Connecticut"
"L" "11-09-1929" "0" "New Hampshire" "7" "Storrs, CT" "" 11 9 1929 "Connecticut"
"L" "11-16-1929" "6" "Rhode Island" "19" "Kingston, RI" "" 11 16 1929 "Connecticut"
"L" "09-27-1930" "0" "Albright (PA)" "19" "Reading, PA" "" 9 27 1930 "Connecticut"
"L" "10-11-1930" "0" "Maine" "13" "Orono, ME" "" 10 11 1930 "Connecticut"
"L" "10-18-1930" "6" "Trinity (CT)" "16" "Storrs, CT" "" 10 18 1930 "Connecticut"
"L" "10-25-1930" "0" "Tufts (MA)" "25" "Storrs, CT" "" 10 25 1930 "Connecticut"
"W" "11-01-1930" "13" "Coast Guard (CT)" "0" "New London, CT" "" 11 1 1930 "Connecticut"
"L" "11-08-1930" "0" "New Hampshire" "33" "Durham, NH" "" 11 8 1930 "Connecticut"
"T" "11-15-1930" "0" "Rhode Island" "0" "Storrs, CT" "" 11 15 1930 "Connecticut"
"T" "09-26-1931" "6" "Arnold College (CT)" "6" "Storrs, CT" "" 9 26 1931 "Connecticut"
"W" "10-03-1931" "7" "Wesleyan (CT)" "0" "Storrs, CT" "" 10 3 1931 "Connecticut"
"L" "10-10-1931" "0" "Maine" "8" "Storrs, CT" "" 10 10 1931 "Connecticut"
"W" "10-17-1931" "7" "Trinity (CT)" "0" "Hartford, CT" "" 10 17 1931 "Connecticut"
"T" "10-24-1931" "7" "Tufts (MA)" "7" "Medford, MA" "" 10 24 1931 "Connecticut"
"T" "10-31-1931" "0" "Coast Guard (CT)" "0" "Storrs, CT" "" 10 31 1931 "Connecticut"
"L" "11-07-1931" "0" "New Hampshire" "49" "Storrs, CT" "" 11 7 1931 "Connecticut"
"L" "11-14-1931" "0" "Rhode Island" "14" "Kingston, RI" "" 11 14 1931 "Connecticut"
"L" "10-01-1932" "0" "Maine" "33" "Orono, ME" "" 10 1 1932 "Connecticut"
"L" "10-08-1932" "2" "Wesleyan (CT)" "24" "Middletown, CT" "" 10 8 1932 "Connecticut"
"L" "10-15-1932" "0" "Massachusetts" "39" "Storrs, CT" "" 10 15 1932 "Connecticut"
"L" "10-22-1932" "0" "Trinity (CT)" "7" "Storrs, CT" "" 10 22 1932 "Connecticut"
"L" "10-29-1932" "6" "Tufts (MA)" "22" "Storrs, CT" "" 10 29 1932 "Connecticut"
"T" "11-05-1932" "0" "Coast Guard (CT)" "0" "New London, CT" "" 11 5 1932 "Connecticut"
"T" "11-12-1932" "19" "Rhode Island" "19" "Storrs, CT" "" 11 12 1932 "Connecticut"
"L" "11-19-1932" "0" "New Hampshire" "43" "Durham, NH" "" 11 19 1932 "Connecticut"
"W" "09-23-1933" "19" "Cooper Union (NY)" "6" "Storrs, CT" "" 9 23 1933 "Connecticut"
"L" "09-30-1933" "6" "Vermont" "36" "Burlington, VT" "" 9 30 1933 "Connecticut"
"L" "10-07-1933" "0" "Wesleyan (CT)" "19" "Middletown, CT" "" 10 7 1933 "Connecticut"
